"Province.State","Country.Region","Lat","Long","date","num"
"Orange, CA","US",33.7879,-117.8531,"2.9.2020",1
"Orange, CA","US",33.7879,-117.8531,"2.10.2020",1
"Orange, CA","US",33.7879,-117.8531,"2.11.2020",1
"Orange, CA","US",33.7879,-117.8531,"2.12.2020",1
"Orange, CA","US",33.7879,-117.8531,"2.13.2020",1
"Orange, CA","US",33.7879,-117.8531,"2.14.2020",1
"Orange, CA","US",33.7879,-117.8531,"2.15.2020",1
"Orange, CA","US",33.7879,-117.8531,"2.16.2020",1
"Orange, CA","US",33.7879,-117.8531,"2.17.2020",1
"Orange, CA","US",33.7879,-117.8531,"2.18.2020",1
"Orange, CA","US",33.7879,-117.8531,"2.19.2020",1
"Orange, CA","US",33.7879,-117.8531,"2.20.2020",1
"Orange, CA","US",33.7879,-117.8531,"2.21.2020",1
"Orange, CA","US",33.7879,-117.8531,"2.22.2020",1
"Orange, CA","US",33.7879,-117.8531,"2.23.2020",1
"Orange, CA","US",33.7879,-117.8531,"2.24.2020",1
"Orange, CA","US",33.7879,-117.8531,"2.25.2020",1
"Orange, CA","US",33.7879,-117.8531,"2.26.2020",1
"Los Angeles, CA","US",34.0522,-118.2437,"1.22.2020",0
"Los Angeles, CA","US",34.0522,-118.2437,"1.23.2020",0
"Los Angeles, CA","US",34.0522,-118.2437,"1.24.2020",0
"Los Angeles, CA","US",34.0522,-118.2437,"1.25.2020",0
"Los Angeles, CA","US",34.0522,-118.2437,"1.26.2020",1
"Los Angeles, CA","US",34.0522,-118.2437,"1.27.2020",1
"Los Angeles, CA","US",34.0522,-118.2437,"1.28.2020",1
"Los Angeles, CA","US",34.0522,-118.2437,"1.29.2020",1
"Los Angeles, CA","US",34.0522,-118.2437,"1.30.2020",1
"Los Angeles, CA","US",34.0522,-118.2437,"1.31.2020",1
"Los Angeles, CA","US",34.0522,-118.2437,"2.1.2020",1
"Los Angeles, CA","US",34.0522,-118.2437,"2.2.2020",1
"Los Angeles, CA","US",34.0522,-118.2437,"2.3.2020",1
"Los Angeles, CA","US",34.0522,-118.2437,"2.4.2020",1
"Los Angeles, CA","US",34.0522,-118.2437,"2.5.2020",1
"Los Angeles, CA","US",34.0522,-118.2437,"2.6.2020",1
"Los Angeles, CA","US",34.0522,-118.2437,"2.7.2020",1
"Los Angeles, CA","US",34.0522,-118.2437,"2.8.2020",1
"Los Angeles, CA","US",34.0522,-118.2437,"2.9.2020",1
"Los Angeles, CA","US",34.0522,-118.2437,"2.10.2020",1
"Los Angeles, CA","US",34.0522,-118.2437,"2.11.2020",1
"Los Angeles, CA","US",34.0522,-118.2437,"2.12.2020",1
"Los Angeles, CA","US",34.0522,-118.2437,"2.13.2020",1
"Los Angeles, CA","US",34.0522,-118.2437,"2.14.2020",1
"Los Angeles, CA","US",34.0522,-118.2437,"2.15.2020",1
"Los Angeles, CA","US",34.0522,-118.2437,"2.16.2020",1
"Los Angeles, CA","US",34.0522,-118.2437,"2.17.2020",1
"Los Angeles, CA","US",34.0522,-118.2437,"2.18.2020",1
"Los Angeles, CA","US",34.0522,-118.2437,"2.19.2020",1
"Los Angeles, CA","US",34.0522,-118.2437,"2.20.2020",1
"Los Angeles, CA","US",34.0522,-118.2437,"2.21.2020",1
"Los Angeles, CA","US",34.0522,-118.2437,"2.22.2020",1
"Los Angeles, CA","US",34.0522,-118.2437,"2.23.2020",1
"Los Angeles, CA","US",34.0522,-118.2437,"2.24.2020",1
"Los Angeles, CA","US",34.0522,-118.2437,"2.25.2020",1
"Los Angeles, CA","US",34.0522,-118.2437,"2.26.2020",1
"New South Wales","Australia",-33.8688,151.2093,"1.22.2020",0
"New South Wales","Australia",-33.8688,151.2093,"1.23.2020",0
"New South Wales","Australia",-33.8688,151.2093,"1.24.2020",0
"New South Wales","Australia",-33.8688,151.2093,"1.25.2020",0
"New South Wales","Australia",-33.8688,151.2093,"1.26.2020",3
"New South Wales","Australia",-33.8688,151.2093,"1.27.2020",4
"New South Wales","Australia",-33.8688,151.2093,"1.28.2020",4
"New South Wales","Australia",-33.8688,151.2093,"1.29.2020",4
"New South Wales","Australia",-33.8688,151.2093,"1.30.2020",4
"New South Wales","Australia",-33.8688,151.2093,"1.31.2020",4
"New South Wales","Australia",-33.8688,151.2093,"2.1.2020",4
"New South Wales","Australia",-33.8688,151.2093,"2.2.2020",4
"New South Wales","Australia",-33.8688,151.2093,"2.3.2020",4
"New South Wales","Australia",-33.8688,151.2093,"2.4.2020",4
"New South Wales","Australia",-33.8688,151.2093,"2.5.2020",4
"New South Wales","Australia",-33.8688,151.2093,"2.6.2020",4
"New South Wales","Australia",-33.8688,151.2093,"2.7.2020",4
"New South Wales","Australia",-33.8688,151.2093,"2.8.2020",4
"New South Wales","Australia",-33.8688,151.2093,"2.9.2020",4
"New South Wales","Australia",-33.8688,151.2093,"2.10.2020",4
"New South Wales","Australia",-33.8688,151.2093,"2.11.2020",4
"New South Wales","Australia",-33.8688,151.2093,"2.12.2020",4
"New South Wales","Australia",-33.8688,151.2093,"2.13.2020",4
"New South Wales","Australia",-33.8688,151.2093,"2.14.2020",4
"New South Wales","Australia",-33.8688,151.2093,"2.15.2020",4
"New South Wales","Australia",-33.8688,151.2093,"2.16.2020",4
"New South Wales","Australia",-33.8688,151.2093,"2.17.2020",4
"New South Wales","Australia",-33.8688,151.2093,"2.18.2020",4
"New South Wales","Australia",-33.8688,151.2093,"2.19.2020",4
"New South Wales","Australia",-33.8688,151.2093,"2.20.2020",4
"New South Wales","Australia",-33.8688,151.2093,"2.21.2020",4
"New South Wales","Australia",-33.8688,151.2093,"2.22.2020",4
"New South Wales","Australia",-33.8688,151.2093,"2.23.2020",4
"New South Wales","Australia",-33.8688,151.2093,"2.24.2020",4
"New South Wales","Australia",-33.8688,151.2093,"2.25.2020",4
"New South Wales","Australia",-33.8688,151.2093,"2.26.2020",4
"Victoria","Australia",-37.8136,144.9631,"1.22.2020",0
"Victoria","Australia",-37.8136,144.9631,"1.23.2020",0
"Victoria","Australia",-37.8136,144.9631,"1.24.2020",0
"Victoria","Australia",-37.8136,144.9631,"1.25.2020",0
"Victoria","Australia",-37.8136,144.9631,"1.26.2020",1
"Victoria","Australia",-37.8136,144.9631,"1.27.2020",1
"Victoria","Australia",-37.8136,144.9631,"1.28.2020",1
"Victoria","Australia",-37.8136,144.9631,"1.29.2020",1
"Victoria","Australia",-37.8136,144.9631,"1.30.2020",2
"Victoria","Australia",-37.8136,144.9631,"1.31.2020",3
"Victoria","Australia",-37.8136,144.9631,"2.1.2020",4
"Victoria","Australia",-37.8136,144.9631,"2.2.2020",4
"Victoria","Australia",-37.8136,144.9631,"2.3.2020",4
"Victoria","Australia",-37.8136,144.9631,"2.4.2020",4
"Victoria","Australia",-37.8136,144.9631,"2.5.2020",4
"Victoria","Australia",-37.8136,144.9631,"2.6.2020",4
"Victoria","Australia",-37.8136,144.9631,"2.7.2020",4
"Victoria","Australia",-37.8136,144.9631,"2.8.2020",4
"Victoria","Australia",-37.8136,144.9631,"2.9.2020",4
"Victoria","Australia",-37.8136,144.9631,"2.10.2020",4
"Victoria","Australia",-37.8136,144.9631,"2.11.2020",4
"Victoria","Australia",-37.8136,144.9631,"2.12.2020",4
"Victoria","Australia",-37.8136,144.9631,"2.13.2020",4
"Victoria","Australia",-37.8136,144.9631,"2.14.2020",4
"Victoria","Australia",-37.8136,144.9631,"2.15.2020",4
"Victoria","Australia",-37.8136,144.9631,"2.16.2020",4
"Victoria","Australia",-37.8136,144.9631,"2.17.2020",4
"Victoria","Australia",-37.8136,144.9631,"2.18.2020",4
"Victoria","Australia",-37.8136,144.9631,"2.19.2020",4
"Victoria","Australia",-37.8136,144.9631,"2.20.2020",4
"Victoria","Australia",-37.8136,144.9631,"2.21.2020",4
"Victoria","Australia",-37.8136,144.9631,"2.22.2020",4
"Victoria","Australia",-37.8136,144.9631,"2.23.2020",4
"Victoria","Australia",-37.8136,144.9631,"2.24.2020",4
"Victoria","Australia",-37.8136,144.9631,"2.25.2020",4
"Victoria","Australia",-37.8136,144.9631,"2.26.2020",4
"Queensland","Australia",-27.4698,153.0251,"1.22.2020",0
"Queensland","Australia",-27.4698,153.0251,"1.23.2020",0
"Queensland","Australia",-27.4698,153.0251,"1.24.2020",0
"Queensland","Australia",-27.4698,153.0251,"1.25.2020",0
"Queensland","Australia",-27.4698,153.0251,"1.26.2020",0
"Queensland","Australia",-27.4698,153.0251,"1.27.2020",0
"Queensland","Australia",-27.4698,153.0251,"1.28.2020",0
"Queensland","Australia",-27.4698,153.0251,"1.29.2020",1
"Queensland","Australia",-27.4698,153.0251,"1.30.2020",3
"Queensland","Australia",-27.4698,153.0251,"1.31.2020",2
"Queensland","Australia",-27.4698,153.0251,"2.1.2020",3
"Queensland","Australia",-27.4698,153.0251,"2.2.2020",2
"Queensland","Australia",-27.4698,153.0251,"2.3.2020",2
"Queensland","Australia",-27.4698,153.0251,"2.4.2020",3
"Queensland","Australia",-27.4698,153.0251,"2.5.2020",3
"Queensland","Australia",-27.4698,153.0251,"2.6.2020",4
"Queensland","Australia",-27.4698,153.0251,"2.7.2020",5
"Queensland","Australia",-27.4698,153.0251,"2.8.2020",5
"Queensland","Australia",-27.4698,153.0251,"2.9.2020",5
"Queensland","Australia",-27.4698,153.0251,"2.10.2020",5
"Queensland","Australia",-27.4698,153.0251,"2.11.2020",5
"Queensland","Australia",-27.4698,153.0251,"2.12.2020",5
"Queensland","Australia",-27.4698,153.0251,"2.13.2020",5
"Queensland","Australia",-27.4698,153.0251,"2.14.2020",5
"Queensland","Australia",-27.4698,153.0251,"2.15.2020",5
"Queensland","Australia",-27.4698,153.0251,"2.16.2020",5
"Queensland","Australia",-27.4698,153.0251,"2.17.2020",5
"Queensland","Australia",-27.4698,153.0251,"2.18.2020",5
"Queensland","Australia",-27.4698,153.0251,"2.19.2020",5
"Queensland","Australia",-27.4698,153.0251,"2.20.2020",5
"Queensland","Australia",-27.4698,153.0251,"2.21.2020",5
"Queensland","Australia",-27.4698,153.0251,"2.22.2020",5
"Queensland","Australia",-27.4698,153.0251,"2.23.2020",5
"Queensland","Australia",-27.4698,153.0251,"2.24.2020",5
"Queensland","Australia",-27.4698,153.0251,"2.25.2020",5
"Queensland","Australia",-27.4698,153.0251,"2.26.2020",5
"","Cambodia",12.5657,104.991,"1.22.2020",0
"","Cambodia",12.5657,104.991,"1.23.2020",0
"","Cambodia",12.5657,104.991,"1.24.2020",0
"","Cambodia",12.5657,104.991,"1.25.2020",0
"","Cambodia",12.5657,104.991,"1.26.2020",0
"","Cambodia",12.5657,104.991,"1.27.2020",1
"","Cambodia",12.5657,104.991,"1.28.2020",1
"","Cambodia",12.5657,104.991,"1.29.2020",1
"","Cambodia",12.5657,104.991,"1.30.2020",1
"","Cambodia",12.5657,104.991,"1.31.2020",1
"","Cambodia",12.5657,104.991,"2.1.2020",1
"","Cambodia",12.5657,104.991,"2.2.2020",1
"","Cambodia",12.5657,104.991,"2.3.2020",1
"","Cambodia",12.5657,104.991,"2.4.2020",1
"","Cambodia",12.5657,104.991,"2.5.2020",1
"","Cambodia",12.5657,104.991,"2.6.2020",1
"","Cambodia",12.5657,104.991,"2.7.2020",1
"","Cambodia",12.5657,104.991,"2.8.2020",1
"","Cambodia",12.5657,104.991,"2.9.2020",1
"","Cambodia",12.5657,104.991,"2.10.2020",1
"","Cambodia",12.5657,104.991,"2.11.2020",1
"","Cambodia",12.5657,104.991,"2.12.2020",1
"","Cambodia",12.5657,104.991,"2.13.2020",1
"","Cambodia",12.5657,104.991,"2.14.2020",1
"","Cambodia",12.5657,104.991,"2.15.2020",1
"","Cambodia",12.5657,104.991,"2.16.2020",1
"","Cambodia",12.5657,104.991,"2.17.2020",1
"","Cambodia",12.5657,104.991,"2.18.2020",1
"","Cambodia",12.5657,104.991,"2.19.2020",1
"","Cambodia",12.5657,104.991,"2.20.2020",1
"","Cambodia",12.5657,104.991,"2.21.2020",1
"","Cambodia",12.5657,104.991,"2.22.2020",1
"","Cambodia",12.5657,104.991,"2.23.2020",1
"","Cambodia",12.5657,104.991,"2.24.2020",1
"","Cambodia",12.5657,104.991,"2.25.2020",1
"","Cambodia",12.5657,104.991,"2.26.2020",1
"","Sri Lanka",7.8731,80.7718,"1.22.2020",0
"","Sri Lanka",7.8731,80.7718,"1.23.2020",0
"","Sri Lanka",7.8731,80.7718,"1.24.2020",0
"","Sri Lanka",7.8731,80.7718,"1.25.2020",0
"","Sri Lanka",7.8731,80.7718,"1.26.2020",0
"","Sri Lanka",7.8731,80.7718,"1.27.2020",1
"","Sri Lanka",7.8731,80.7718,"1.28.2020",1
"","Sri Lanka",7.8731,80.7718,"1.29.2020",1
"","Sri Lanka",7.8731,80.7718,"1.30.2020",1
"","Sri Lanka",7.8731,80.7718,"1.31.2020",1
"","Sri Lanka",7.8731,80.7718,"2.1.2020",1
"","Sri Lanka",7.8731,80.7718,"2.2.2020",1
"","Sri Lanka",7.8731,80.7718,"2.3.2020",1
"","Sri Lanka",7.8731,80.7718,"2.4.2020",1
"","Sri Lanka",7.8731,80.7718,"2.5.2020",1
"","Sri Lanka",7.8731,80.7718,"2.6.2020",1
"","Sri Lanka",7.8731,80.7718,"2.7.2020",1
"","Sri Lanka",7.8731,80.7718,"2.8.2020",1
"","Sri Lanka",7.8731,80.7718,"2.9.2020",1
"","Sri Lanka",7.8731,80.7718,"2.10.2020",1
"","Sri Lanka",7.8731,80.7718,"2.11.2020",1
"","Sri Lanka",7.8731,80.7718,"2.12.2020",1
"","Sri Lanka",7.8731,80.7718,"2.13.2020",1
"","Sri Lanka",7.8731,80.7718,"2.14.2020",1
"","Sri Lanka",7.8731,80.7718,"2.15.2020",1
"","Sri Lanka",7.8731,80.7718,"2.16.2020",1
"","Sri Lanka",7.8731,80.7718,"2.17.2020",1
"","Sri Lanka",7.8731,80.7718,"2.18.2020",1
"","Sri Lanka",7.8731,80.7718,"2.19.2020",1
"","Sri Lanka",7.8731,80.7718,"2.20.2020",1
"","Sri Lanka",7.8731,80.7718,"2.21.2020",1
"","Sri Lanka",7.8731,80.7718,"2.22.2020",1
"","Sri Lanka",7.8731,80.7718,"2.23.2020",1
"","Sri Lanka",7.8731,80.7718,"2.24.2020",1
"","Sri Lanka",7.8731,80.7718,"2.25.2020",1
"","Sri Lanka",7.8731,80.7718,"2.26.2020",1
"","Germany",51.1657,10.4515,"1.22.2020",0
"","Germany",51.1657,10.4515,"1.23.2020",0
"","Germany",51.1657,10.4515,"1.24.2020",0
"","Germany",51.1657,10.4515,"1.25.2020",0
"","Germany",51.1657,10.4515,"1.26.2020",0
"","Germany",51.1657,10.4515,"1.27.2020",1
"","Germany",51.1657,10.4515,"1.28.2020",4
"","Germany",51.1657,10.4515,"1.29.2020",4
"","Germany",51.1657,10.4515,"1.30.2020",4
"","Germany",51.1657,10.4515,"1.31.2020",5
"","Germany",51.1657,10.4515,"2.1.2020",8
"","Germany",51.1657,10.4515,"2.2.2020",10
"","Germany",51.1657,10.4515,"2.3.2020",12
"","Germany",51.1657,10.4515,"2.4.2020",12
"","Germany",51.1657,10.4515,"2.5.2020",12
"","Germany",51.1657,10.4515,"2.6.2020",12
"","Germany",51.1657,10.4515,"2.7.2020",13
"","Germany",51.1657,10.4515,"2.8.2020",13
"","Germany",51.1657,10.4515,"2.9.2020",14
"","Germany",51.1657,10.4515,"2.10.2020",14
"","Germany",51.1657,10.4515,"2.11.2020",16
"","Germany",51.1657,10.4515,"2.12.2020",16
"","Germany",51.1657,10.4515,"2.13.2020",16
"","Germany",51.1657,10.4515,"2.14.2020",16
"","Germany",51.1657,10.4515,"2.15.2020",16
"","Germany",51.1657,10.4515,"2.16.2020",16
"","Germany",51.1657,10.4515,"2.17.2020",16
"","Germany",51.1657,10.4515,"2.18.2020",16
"","Germany",51.1657,10.4515,"2.19.2020",16
"","Germany",51.1657,10.4515,"2.20.2020",16
"","Germany",51.1657,10.4515,"2.21.2020",16
"","Germany",51.1657,10.4515,"2.22.2020",16
"","Germany",51.1657,10.4515,"2.23.2020",16
"","Germany",51.1657,10.4515,"2.24.2020",16
"","Germany",51.1657,10.4515,"2.25.2020",17
"","Germany",51.1657,10.4515,"2.26.2020",27
"","Finland",61.9241,25.7482,"1.22.2020",0
"","Finland",61.9241,25.7482,"1.23.2020",0
"","Finland",61.9241,25.7482,"1.24.2020",0
"","Finland",61.9241,25.7482,"1.25.2020",0
"","Finland",61.9241,25.7482,"1.26.2020",0
"","Finland",61.9241,25.7482,"1.27.2020",0
"","Finland",61.9241,25.7482,"1.28.2020",0
"","Finland",61.9241,25.7482,"1.29.2020",1
"","Finland",61.9241,25.7482,"1.30.2020",1
"","Finland",61.9241,25.7482,"1.31.2020",1
"","Finland",61.9241,25.7482,"2.1.2020",1
"","Finland",61.9241,25.7482,"2.2.2020",1
"","Finland",61.9241,25.7482,"2.3.2020",1
"","Finland",61.9241,25.7482,"2.4.2020",1
"","Finland",61.9241,25.7482,"2.5.2020",1
"","Finland",61.9241,25.7482,"2.6.2020",1
"","Finland",61.9241,25.7482,"2.7.2020",1
"","Finland",61.9241,25.7482,"2.8.2020",1
"","Finland",61.9241,25.7482,"2.9.2020",1
"","Finland",61.9241,25.7482,"2.10.2020",1
"","Finland",61.9241,25.7482,"2.11.2020",1
"","Finland",61.9241,25.7482,"2.12.2020",1
"","Finland",61.9241,25.7482,"2.13.2020",1
"","Finland",61.9241,25.7482,"2.14.2020",1
"","Finland",61.9241,25.7482,"2.15.2020",1
"","Finland",61.9241,25.7482,"2.16.2020",1
"","Finland",61.9241,25.7482,"2.17.2020",1
"","Finland",61.9241,25.7482,"2.18.2020",1
"","Finland",61.9241,25.7482,"2.19.2020",1
"","Finland",61.9241,25.7482,"2.20.2020",1
"","Finland",61.9241,25.7482,"2.21.2020",1
"","Finland",61.9241,25.7482,"2.22.2020",1
"","Finland",61.9241,25.7482,"2.23.2020",1
"","Finland",61.9241,25.7482,"2.24.2020",1
"","Finland",61.9241,25.7482,"2.25.2020",1
"","Finland",61.9241,25.7482,"2.26.2020",2
"","United Arab Emirates",23.4241,53.8478,"1.22.2020",0
"","United Arab Emirates",23.4241,53.8478,"1.23.2020",0
"","United Arab Emirates",23.4241,53.8478,"1.24.2020",0
"","United Arab Emirates",23.4241,53.8478,"1.25.2020",0
"","United Arab Emirates",23.4241,53.8478,"1.26.2020",0
"","United Arab Emirates",23.4241,53.8478,"1.27.2020",0
"","United Arab Emirates",23.4241,53.8478,"1.28.2020",0
"","United Arab Emirates",23.4241,53.8478,"1.29.2020",4
"","United Arab Emirates",23.4241,53.8478,"1.30.2020",4
"","United Arab Emirates",23.4241,53.8478,"1.31.2020",4
"","United Arab Emirates",23.4241,53.8478,"2.1.2020",4
"","United Arab Emirates",23.4241,53.8478,"2.2.2020",5
"","United Arab Emirates",23.4241,53.8478,"2.3.2020",5
"","United Arab Emirates",23.4241,53.8478,"2.4.2020",5
"","United Arab Emirates",23.4241,53.8478,"2.5.2020",5
"","United Arab Emirates",23.4241,53.8478,"2.6.2020",5
"","United Arab Emirates",23.4241,53.8478,"2.7.2020",5
"","United Arab Emirates",23.4241,53.8478,"2.8.2020",7
"","United Arab Emirates",23.4241,53.8478,"2.9.2020",7
"","United Arab Emirates",23.4241,53.8478,"2.10.2020",8
"","United Arab Emirates",23.4241,53.8478,"2.11.2020",8
"","United Arab Emirates",23.4241,53.8478,"2.12.2020",8
"","United Arab Emirates",23.4241,53.8478,"2.13.2020",8
"","United Arab Emirates",23.4241,53.8478,"2.14.2020",8
"","United Arab Emirates",23.4241,53.8478,"2.15.2020",8
"","United Arab Emirates",23.4241,53.8478,"2.16.2020",9
"","United Arab Emirates",23.4241,53.8478,"2.17.2020",9
"","United Arab Emirates",23.4241,53.8478,"2.18.2020",9
"","United Arab Emirates",23.4241,53.8478,"2.19.2020",9
"","United Arab Emirates",23.4241,53.8478,"2.20.2020",9
"","United Arab Emirates",23.4241,53.8478,"2.21.2020",9
"","United Arab Emirates",23.4241,53.8478,"2.22.2020",13
"","United Arab Emirates",23.4241,53.8478,"2.23.2020",13
"","United Arab Emirates",23.4241,53.8478,"2.24.2020",13
"","United Arab Emirates",23.4241,53.8478,"2.25.2020",13
"","United Arab Emirates",23.4241,53.8478,"2.26.2020",13
"","Philippines",12.8797,121.774,"1.22.2020",0
"","Philippines",12.8797,121.774,"1.23.2020",0
"","Philippines",12.8797,121.774,"1.24.2020",0
"","Philippines",12.8797,121.774,"1.25.2020",0
"","Philippines",12.8797,121.774,"1.26.2020",0
"","Philippines",12.8797,121.774,"1.27.2020",0
"","Philippines",12.8797,121.774,"1.28.2020",0
"","Philippines",12.8797,121.774,"1.29.2020",0
"","Philippines",12.8797,121.774,"1.30.2020",1
"","Philippines",12.8797,121.774,"1.31.2020",1
"","Philippines",12.8797,121.774,"2.1.2020",1
"","Philippines",12.8797,121.774,"2.2.2020",2
"","Philippines",12.8797,121.774,"2.3.2020",2
"","Philippines",12.8797,121.774,"2.4.2020",2
"","Philippines",12.8797,121.774,"2.5.2020",2
"","Philippines",12.8797,121.774,"2.6.2020",2
"","Philippines",12.8797,121.774,"2.7.2020",3
"","Philippines",12.8797,121.774,"2.8.2020",3
"","Philippines",12.8797,121.774,"2.9.2020",3
"","Philippines",12.8797,121.774,"2.10.2020",3
"","Philippines",12.8797,121.774,"2.11.2020",3
"","Philippines",12.8797,121.774,"2.12.2020",3
"","Philippines",12.8797,121.774,"2.13.2020",3
"","Philippines",12.8797,121.774,"2.14.2020",3
"","Philippines",12.8797,121.774,"2.15.2020",3
"","Philippines",12.8797,121.774,"2.16.2020",3
"","Philippines",12.8797,121.774,"2.17.2020",3
"","Philippines",12.8797,121.774,"2.18.2020",3
"","Philippines",12.8797,121.774,"2.19.2020",3
"","Philippines",12.8797,121.774,"2.20.2020",3
"","Philippines",12.8797,121.774,"2.21.2020",3
"","Philippines",12.8797,121.774,"2.22.2020",3
"","Philippines",12.8797,121.774,"2.23.2020",3
"","Philippines",12.8797,121.774,"2.24.2020",3
"","Philippines",12.8797,121.774,"2.25.2020",3
"","Philippines",12.8797,121.774,"2.26.2020",3
"","India",20.5937,78.9629,"1.22.2020",0
"","India",20.5937,78.9629,"1.23.2020",0
"","India",20.5937,78.9629,"1.24.2020",0
"","India",20.5937,78.9629,"1.25.2020",0
"","India",20.5937,78.9629,"1.26.2020",0
"","India",20.5937,78.9629,"1.27.2020",0
"","India",20.5937,78.9629,"1.28.2020",0
"","India",20.5937,78.9629,"1.29.2020",0
"","India",20.5937,78.9629,"1.30.2020",1
"","India",20.5937,78.9629,"1.31.2020",1
"","India",20.5937,78.9629,"2.1.2020",1
"","India",20.5937,78.9629,"2.2.2020",2
"","India",20.5937,78.9629,"2.3.2020",3
"","India",20.5937,78.9629,"2.4.2020",3
"","India",20.5937,78.9629,"2.5.2020",3
"","India",20.5937,78.9629,"2.6.2020",3
"","India",20.5937,78.9629,"2.7.2020",3
"","India",20.5937,78.9629,"2.8.2020",3
"","India",20.5937,78.9629,"2.9.2020",3
"","India",20.5937,78.9629,"2.10.2020",3
"","India",20.5937,78.9629,"2.11.2020",3
"","India",20.5937,78.9629,"2.12.2020",3
"","India",20.5937,78.9629,"2.13.2020",3
"","India",20.5937,78.9629,"2.14.2020",3
"","India",20.5937,78.9629,"2.15.2020",3
"","India",20.5937,78.9629,"2.16.2020",3
"","India",20.5937,78.9629,"2.17.2020",3
"","India",20.5937,78.9629,"2.18.2020",3
"","India",20.5937,78.9629,"2.19.2020",3
"","India",20.5937,78.9629,"2.20.2020",3
"","India",20.5937,78.9629,"2.21.2020",3
"","India",20.5937,78.9629,"2.22.2020",3
"","India",20.5937,78.9629,"2.23.2020",3
"","India",20.5937,78.9629,"2.24.2020",3
"","India",20.5937,78.9629,"2.25.2020",3
"","India",20.5937,78.9629,"2.26.2020",3
"London, ON","Canada",42.9849,-81.2453,"1.22.2020",0
"London, ON","Canada",42.9849,-81.2453,"1.23.2020",0
"London, ON","Canada",42.9849,-81.2453,"1.24.2020",0
"London, ON","Canada",42.9849,-81.2453,"1.25.2020",0
"London, ON","Canada",42.9849,-81.2453,"1.26.2020",0
"London, ON","Canada",42.9849,-81.2453,"1.27.2020",0
"London, ON","Canada",42.9849,-81.2453,"1.28.2020",0
"London, ON","Canada",42.9849,-81.2453,"1.29.2020",0
"London, ON","Canada",42.9849,-81.2453,"1.30.2020",0
"London, ON","Canada",42.9849,-81.2453,"1.31.2020",1
"London, ON","Canada",42.9849,-81.2453,"2.1.2020",1
"London, ON","Canada",42.9849,-81.2453,"2.2.2020",1
"London, ON","Canada",42.9849,-81.2453,"2.3.2020",1
"London, ON","Canada",42.9849,-81.2453,"2.4.2020",1
"London, ON","Canada",42.9849,-81.2453,"2.5.2020",1
"London, ON","Canada",42.9849,-81.2453,"2.6.2020",1
"London, ON","Canada",42.9849,-81.2453,"2.7.2020",1
"London, ON","Canada",42.9849,-81.2453,"2.8.2020",1
"London, ON","Canada",42.9849,-81.2453,"2.9.2020",1
"London, ON","Canada",42.9849,-81.2453,"2.10.2020",1
"London, ON","Canada",42.9849,-81.2453,"2.11.2020",1
"London, ON","Canada",42.9849,-81.2453,"2.12.2020",1
"London, ON","Canada",42.9849,-81.2453,"2.13.2020",1
"London, ON","Canada",42.9849,-81.2453,"2.14.2020",1
"London, ON","Canada",42.9849,-81.2453,"2.15.2020",1
"London, ON","Canada",42.9849,-81.2453,"2.16.2020",1
"London, ON","Canada",42.9849,-81.2453,"2.17.2020",1
"London, ON","Canada",42.9849,-81.2453,"2.18.2020",1
"London, ON","Canada",42.9849,-81.2453,"2.19.2020",1
"London, ON","Canada",42.9849,-81.2453,"2.20.2020",1
"London, ON","Canada",42.9849,-81.2453,"2.21.2020",1
"London, ON","Canada",42.9849,-81.2453,"2.22.2020",1
"London, ON","Canada",42.9849,-81.2453,"2.23.2020",1
"London, ON","Canada",42.9849,-81.2453,"2.24.2020",1
"London, ON","Canada",42.9849,-81.2453,"2.25.2020",1
"London, ON","Canada",42.9849,-81.2453,"2.26.2020",1
"","Italy",41.8719,12.5674,"1.22.2020",0
"","Italy",41.8719,12.5674,"1.23.2020",0
"","Italy",41.8719,12.5674,"1.24.2020",0
"","Italy",41.8719,12.5674,"1.25.2020",0
"","Italy",41.8719,12.5674,"1.26.2020",0
"","Italy",41.8719,12.5674,"1.27.2020",0
"","Italy",41.8719,12.5674,"1.28.2020",0
"","Italy",41.8719,12.5674,"1.29.2020",0
"","Italy",41.8719,12.5674,"1.30.2020",0
"","Italy",41.8719,12.5674,"1.31.2020",2
"","Italy",41.8719,12.5674,"2.1.2020",2
"","Italy",41.8719,12.5674,"2.2.2020",2
"","Italy",41.8719,12.5674,"2.3.2020",2
"","Italy",41.8719,12.5674,"2.4.2020",2
"","Italy",41.8719,12.5674,"2.5.2020",2
"","Italy",41.8719,12.5674,"2.6.2020",2
"","Italy",41.8719,12.5674,"2.7.2020",3
"","Italy",41.8719,12.5674,"2.8.2020",3
"","Italy",41.8719,12.5674,"2.9.2020",3
"","Italy",41.8719,12.5674,"2.10.2020",3
"","Italy",41.8719,12.5674,"2.11.2020",3
"","Italy",41.8719,12.5674,"2.12.2020",3
"","Italy",41.8719,12.5674,"2.13.2020",3
"","Italy",41.8719,12.5674,"2.14.2020",3
"","Italy",41.8719,12.5674,"2.15.2020",3
"","Italy",41.8719,12.5674,"2.16.2020",3
"","Italy",41.8719,12.5674,"2.17.2020",3
"","Italy",41.8719,12.5674,"2.18.2020",3
"","Italy",41.8719,12.5674,"2.19.2020",3
"","Italy",41.8719,12.5674,"2.20.2020",3
"","Italy",41.8719,12.5674,"2.21.2020",20
"","Italy",41.8719,12.5674,"2.22.2020",62
